t,kind,detail
2105.99,frontiers,avail=0 black=0
2105.99,explore_status,exploration_complete
2106.49,frontiers,avail=0 black=0
2106.49,explore_status,exploration_complete
2106.99,frontiers,avail=0 black=0
2106.99,explore_status,exploration_complete
2107.49,frontiers,avail=0 black=0
2107.49,explore_status,exploration_complete
2107.99,frontiers,avail=0 black=0
2107.99,explore_status,exploration_complete
2108.49,frontiers,avail=0 black=0
2108.49,explore_status,exploration_complete
2108.99,frontiers,avail=0 black=0
2108.99,explore_status,exploration_complete
2109.49,frontiers,avail=0 black=0
2109.49,explore_status,exploration_complete
2109.99,frontiers,avail=0 black=0
2109.99,explore_status,exploration_complete
2110.49,frontiers,avail=0 black=0
2110.49,explore_status,exploration_complete
2110.99,frontiers,avail=0 black=0
2110.99,explore_status,exploration_complete
2111.49,frontiers,avail=0 black=0
2111.49,explore_status,exploration_complete
2111.99,frontiers,avail=0 black=0
2111.99,explore_status,exploration_complete
2112.49,frontiers,avail=0 black=0
2112.49,explore_status,exploration_complete
2112.99,frontiers,avail=0 black=0
2112.99,explore_status,exploration_complete
2113.49,frontiers,avail=0 black=0
2113.49,explore_status,exploration_complete
2113.99,frontiers,avail=0 black=0
2113.99,explore_status,exploration_complete
2114.49,frontiers,avail=0 black=0
2114.49,explore_status,exploration_complete
2114.99,frontiers,avail=0 black=0
2114.99,explore_status,exploration_complete
2115.49,frontiers,avail=0 black=0
2115.49,explore_status,exploration_complete
2115.99,frontiers,avail=0 black=0
2115.99,explore_status,exploration_complete
2116.49,frontiers,avail=0 black=0
2116.49,explore_status,exploration_complete
2116.99,frontiers,avail=0 black=0
2116.99,explore_status,exploration_complete
2117.49,frontiers,avail=0 black=0
2117.49,explore_status,exploration_complete
2117.99,frontiers,avail=0 black=0
2117.99,explore_status,exploration_complete
2118.49,frontiers,avail=0 black=0
2118.49,explore_status,exploration_complete
2118.99,frontiers,avail=0 black=0
2118.99,explore_status,exploration_complete
2119.49,frontiers,avail=0 black=0
2119.49,explore_status,exploration_complete
2119.99,frontiers,avail=0 black=0
2119.99,explore_status,exploration_complete
2120.49,frontiers,avail=0 black=0
2120.49,explore_status,exploration_complete
2120.99,frontiers,avail=0 black=0
2120.99,explore_status,exploration_complete
2121.49,frontiers,avail=0 black=0
2121.49,explore_status,exploration_complete
2121.99,frontiers,avail=0 black=0
2121.99,explore_status,exploration_complete
2122.49,frontiers,avail=0 black=0
2122.49,explore_status,exploration_complete
2122.99,frontiers,avail=0 black=0
2122.99,explore_status,exploration_complete
2123.49,frontiers,avail=0 black=0
2123.49,explore_status,exploration_complete
2123.99,frontiers,avail=0 black=0
2123.99,explore_status,exploration_complete
2124.49,frontiers,avail=0 black=0
2124.49,explore_status,exploration_complete
2124.99,frontiers,avail=0 black=0
2124.99,explore_status,exploration_complete
2125.49,frontiers,avail=0 black=0
2125.49,explore_status,exploration_complete
2125.99,frontiers,avail=0 black=0
2125.99,explore_status,exploration_complete
2126.49,frontiers,avail=0 black=0
2126.49,explore_status,exploration_complete
2126.99,frontiers,avail=0 black=0
2126.99,explore_status,exploration_complete
2127.49,frontiers,avail=0 black=0
2127.49,explore_status,exploration_complete
2127.99,frontiers,avail=0 black=0
2127.99,explore_status,exploration_complete
2128.49,frontiers,avail=0 black=0
2128.49,explore_status,exploration_complete
2128.99,frontiers,avail=0 black=0
2128.99,explore_status,exploration_complete
2129.49,frontiers,avail=0 black=0
2129.49,explore_status,exploration_complete
2129.99,frontiers,avail=0 black=0
2129.99,explore_status,exploration_complete
2130.49,frontiers,avail=0 black=0
2130.49,explore_status,exploration_complete
2130.99,frontiers,avail=0 black=0
2130.99,explore_status,exploration_complete
2131.49,frontiers,avail=0 black=0
2131.49,explore_status,exploration_complete
2131.99,frontiers,avail=0 black=0
2131.99,explore_status,exploration_complete
2132.49,frontiers,avail=0 black=0
2132.49,explore_status,exploration_complete
2132.99,frontiers,avail=0 black=0
2132.99,explore_status,exploration_complete
2133.49,frontiers,avail=0 black=0
2133.49,explore_status,exploration_complete
2133.99,frontiers,avail=0 black=0
2133.99,explore_status,exploration_complete
2134.49,frontiers,avail=0 black=0
2134.49,explore_status,exploration_complete
2134.99,frontiers,avail=0 black=0
2134.99,explore_status,exploration_complete
2135.49,frontiers,avail=0 black=0
2135.49,explore_status,exploration_complete
2135.99,frontiers,avail=0 black=0
2135.99,explore_status,exploration_complete
2136.49,frontiers,avail=0 black=0
2136.49,explore_status,exploration_complete
2136.99,frontiers,avail=0 black=0
2136.99,explore_status,exploration_complete
2137.49,frontiers,avail=0 black=0
2137.49,explore_status,exploration_complete
2137.99,frontiers,avail=0 black=0
2137.99,explore_status,exploration_complete
2138.49,frontiers,avail=0 black=0
2138.49,explore_status,exploration_complete
2138.99,frontiers,avail=0 black=0
2138.99,explore_status,exploration_complete
2139.49,frontiers,avail=0 black=0
2139.49,explore_status,exploration_complete
2140.00,frontiers,avail=0 black=0
2140.00,explore_status,exploration_complete
2140.49,frontiers,avail=0 black=0
2140.49,explore_status,exploration_complete
2140.99,frontiers,avail=0 black=0
2140.99,explore_status,exploration_complete
2141.49,frontiers,avail=0 black=0
2141.49,explore_status,exploration_complete
2141.99,frontiers,avail=0 black=0
2141.99,explore_status,exploration_complete
2142.49,frontiers,avail=0 black=0
2142.49,explore_status,exploration_complete
2142.99,frontiers,avail=0 black=0
2142.99,explore_status,exploration_complete
2143.49,frontiers,avail=0 black=0
2143.49,explore_status,exploration_complete
2143.99,frontiers,avail=0 black=0
2143.99,explore_status,exploration_complete
2144.49,frontiers,avail=0 black=0
2144.49,explore_status,exploration_complete
2144.99,frontiers,avail=0 black=0
2144.99,explore_status,exploration_complete
2145.49,frontiers,avail=0 black=0
2145.49,explore_status,exploration_complete
2145.99,frontiers,avail=0 black=0
2145.99,explore_status,exploration_complete
2146.49,frontiers,avail=0 black=0
2146.49,explore_status,exploration_complete
2146.99,frontiers,avail=0 black=0
2146.99,explore_status,exploration_complete
2147.49,frontiers,avail=0 black=0
2147.49,explore_status,exploration_complete
2147.99,frontiers,avail=0 black=0
2147.99,explore_status,exploration_complete
2148.49,frontiers,avail=0 black=0
2148.49,explore_status,exploration_complete
2148.99,frontiers,avail=0 black=0
2148.99,explore_status,exploration_complete
2149.49,frontiers,avail=0 black=0
2149.49,explore_status,exploration_complete
2149.99,frontiers,avail=0 black=0
2149.99,explore_status,exploration_complete
2150.49,frontiers,avail=0 black=0
2150.49,explore_status,exploration_complete
2150.99,frontiers,avail=0 black=0
2150.99,explore_status,exploration_complete
2151.49,frontiers,avail=0 black=0
2151.49,explore_status,exploration_complete
2151.99,frontiers,avail=0 black=0
2151.99,explore_status,exploration_complete
2152.49,frontiers,avail=0 black=0
2152.49,explore_status,exploration_complete
2152.99,frontiers,avail=0 black=0
2152.99,explore_status,exploration_complete
2153.49,frontiers,avail=0 black=0
2153.49,explore_status,exploration_complete
2153.99,frontiers,avail=0 black=0
2153.99,explore_status,exploration_complete
2154.49,frontiers,avail=0 black=0
2154.49,explore_status,exploration_complete
2154.99,frontiers,avail=0 black=0
2154.99,explore_status,exploration_complete
2155.49,frontiers,avail=0 black=0
2155.49,explore_status,exploration_complete
2155.99,frontiers,avail=0 black=0
2156.00,explore_status,exploration_complete
2156.50,frontiers,avail=0 black=0
2156.50,explore_status,exploration_complete
2157.00,frontiers,avail=0 black=0
2157.00,explore_status,exploration_complete
2157.49,frontiers,avail=0 black=0
2157.49,explore_status,exploration_complete
2158.00,frontiers,avail=0 black=0
2158.00,explore_status,exploration_complete
2158.50,frontiers,avail=0 black=0
2158.50,explore_status,exploration_complete
2158.99,frontiers,avail=0 black=0
2159.00,explore_status,exploration_complete
2159.49,frontiers,avail=0 black=0
2159.50,explore_status,exploration_complete
2159.99,frontiers,avail=0 black=0
2159.99,explore_status,exploration_complete
2160.49,frontiers,avail=0 black=0
2160.49,explore_status,exploration_complete
2160.99,frontiers,avail=0 black=0
2161.00,explore_status,exploration_complete
2161.50,frontiers,avail=0 black=0
2161.50,explore_status,exploration_complete
2161.99,frontiers,avail=0 black=0
2162.00,explore_status,exploration_complete
2162.49,frontiers,avail=0 black=0
2162.50,explore_status,exploration_complete
2162.99,frontiers,avail=0 black=0
2163.00,explore_status,exploration_complete
2163.50,frontiers,avail=0 black=0
2163.50,explore_status,exploration_complete
2163.99,frontiers,avail=0 black=0
2164.00,explore_status,exploration_complete
2164.49,frontiers,avail=0 black=0
2164.50,explore_status,exploration_complete
2164.99,frontiers,avail=0 black=0
2164.99,explore_status,exploration_complete
2165.49,frontiers,avail=0 black=0
2165.49,explore_status,exploration_complete
2166.00,frontiers,avail=0 black=0
2166.00,explore_status,exploration_complete
2166.49,frontiers,avail=0 black=0
2166.49,explore_status,exploration_complete
2166.99,frontiers,avail=0 black=0
2166.99,explore_status,exploration_complete
2167.49,frontiers,avail=0 black=0
2167.50,explore_status,exploration_complete
2168.00,frontiers,avail=0 black=0
2168.00,explore_status,exploration_complete
2168.49,frontiers,avail=0 black=0
2168.49,explore_status,exploration_complete
2168.99,frontiers,avail=0 black=0
2168.99,explore_status,exploration_complete
2169.50,frontiers,avail=0 black=0
2169.50,explore_status,exploration_complete
2170.00,frontiers,avail=0 black=0
2170.00,explore_status,exploration_complete
2170.50,frontiers,avail=0 black=0
2170.50,explore_status,exploration_complete
2171.00,frontiers,avail=0 black=0
2171.00,explore_status,exploration_complete
2171.50,frontiers,avail=0 black=0
2171.50,explore_status,exploration_complete
2172.00,frontiers,avail=0 black=0
2172.00,explore_status,exploration_complete
2172.50,frontiers,avail=0 black=0
2172.50,explore_status,exploration_complete
2173.00,frontiers,avail=0 black=0
2173.00,explore_status,exploration_complete
2173.50,frontiers,avail=0 black=0
2173.50,explore_status,exploration_complete
2174.00,frontiers,avail=0 black=0
2174.00,explore_status,exploration_complete
2174.51,frontiers,avail=0 black=0
2174.51,explore_status,exploration_complete
2175.01,frontiers,avail=0 black=0
2175.01,explore_status,exploration_complete
2175.51,frontiers,avail=0 black=0
2175.51,explore_status,exploration_complete
2176.01,frontiers,avail=0 black=0
2176.01,explore_status,exploration_complete
2176.51,frontiers,avail=0 black=0
2176.51,explore_status,exploration_complete
2177.01,frontiers,avail=0 black=0
2177.01,explore_status,exploration_complete
2177.51,frontiers,avail=0 black=0
2177.51,explore_status,exploration_complete
2178.01,frontiers,avail=0 black=0
2178.01,explore_status,exploration_complete
2178.51,frontiers,avail=0 black=0
2178.51,explore_status,exploration_complete
2179.01,frontiers,avail=0 black=0
2179.01,explore_status,exploration_complete
2179.51,frontiers,avail=0 black=0
2179.51,explore_status,exploration_complete
2180.01,frontiers,avail=0 black=0
2180.01,explore_status,exploration_complete
2180.51,frontiers,avail=0 black=0
2180.51,explore_status,exploration_complete
2181.02,frontiers,avail=0 black=0
2181.02,explore_status,exploration_complete
2181.53,frontiers,avail=0 black=0
2181.53,explore_status,exploration_complete
2182.03,frontiers,avail=0 black=0
2182.03,explore_status,exploration_complete
2182.53,frontiers,avail=0 black=0
2182.53,explore_status,exploration_complete
2183.03,frontiers,avail=0 black=0
2183.03,explore_status,exploration_complete
2183.53,frontiers,avail=0 black=0
2183.53,explore_status,exploration_complete
2184.03,frontiers,avail=0 black=0
2184.03,explore_status,exploration_complete
2184.53,frontiers,avail=0 black=0
2184.53,explore_status,exploration_complete
2185.03,frontiers,avail=0 black=0
2185.03,explore_status,exploration_complete
2185.53,frontiers,avail=0 black=0
2185.54,explore_status,exploration_complete
2186.03,frontiers,avail=0 black=0
2186.04,explore_status,exploration_complete
2186.53,frontiers,avail=0 black=0
2186.53,explore_status,exploration_complete
2187.03,frontiers,avail=0 black=0
2187.03,explore_status,exploration_complete
2187.53,frontiers,avail=0 black=0
2187.53,explore_status,exploration_complete
2188.05,frontiers,avail=0 black=0
2188.05,explore_status,exploration_complete
2188.55,frontiers,avail=0 black=0
2188.55,explore_status,exploration_complete
2189.05,frontiers,avail=0 black=0
2189.05,explore_status,exploration_complete
2189.56,frontiers,avail=0 black=0
2189.56,explore_status,exploration_complete
2190.06,frontiers,avail=0 black=0
2190.06,explore_status,exploration_complete
2190.56,frontiers,avail=0 black=0
2190.56,explore_status,exploration_complete
2191.06,frontiers,avail=0 black=0
2191.06,explore_status,exploration_complete
2191.56,frontiers,avail=0 black=0
2191.56,explore_status,exploration_complete
2192.06,frontiers,avail=0 black=0
2192.06,explore_status,exploration_complete
2192.56,frontiers,avail=0 black=0
2192.56,explore_status,exploration_complete
2193.06,frontiers,avail=0 black=0
2193.06,explore_status,exploration_complete
2193.56,frontiers,avail=0 black=0
2193.56,explore_status,exploration_complete
2194.06,frontiers,avail=0 black=0
2194.06,explore_status,exploration_complete
2194.56,frontiers,avail=0 black=0
2194.56,explore_status,exploration_complete
2195.06,frontiers,avail=0 black=0
2195.06,explore_status,exploration_complete
2195.56,frontiers,avail=0 black=0
2195.56,explore_status,exploration_complete
2196.06,frontiers,avail=0 black=0
2196.06,explore_status,exploration_complete
2196.56,frontiers,avail=0 black=0
2196.56,explore_status,exploration_complete
2197.06,frontiers,avail=0 black=0
2197.06,explore_status,exploration_complete
2197.56,frontiers,avail=0 black=0
2197.56,explore_status,exploration_complete
2198.06,frontiers,avail=0 black=0
2198.06,explore_status,exploration_complete
2198.56,frontiers,avail=0 black=0
2198.56,explore_status,exploration_complete
2199.06,frontiers,avail=0 black=0
2199.06,explore_status,exploration_complete
2199.56,frontiers,avail=0 black=0
2199.56,explore_status,exploration_complete
2200.06,frontiers,avail=0 black=0
2200.06,explore_status,exploration_complete
2200.56,frontiers,avail=0 black=0
2200.56,explore_status,exploration_complete
2201.06,frontiers,avail=0 black=0
2201.06,explore_status,exploration_complete
2201.56,frontiers,avail=0 black=0
2201.56,explore_status,exploration_complete
2202.06,frontiers,avail=0 black=0
2202.06,explore_status,exploration_complete
2202.56,frontiers,avail=0 black=0
2202.56,explore_status,exploration_complete
2203.06,frontiers,avail=0 black=0
2203.06,explore_status,exploration_complete
2203.56,frontiers,avail=0 black=0
2203.56,explore_status,exploration_complete
2204.06,frontiers,avail=0 black=0
2204.06,explore_status,exploration_complete
2204.56,frontiers,avail=0 black=0
2204.56,explore_status,exploration_complete
2205.06,frontiers,avail=0 black=0
2205.06,explore_status,exploration_complete
2205.56,frontiers,avail=0 black=0
2205.56,explore_status,exploration_complete
2206.06,frontiers,avail=0 black=0
2206.06,explore_status,exploration_complete
2206.56,frontiers,avail=0 black=0
2206.56,explore_status,exploration_complete
2207.06,frontiers,avail=0 black=0
2207.06,explore_status,exploration_complete
2207.56,frontiers,avail=0 black=0
2207.56,explore_status,exploration_complete
2208.06,frontiers,avail=0 black=0
2208.06,explore_status,exploration_complete
2208.56,frontiers,avail=0 black=0
2208.56,explore_status,exploration_complete
2209.06,frontiers,avail=0 black=0
2209.06,explore_status,exploration_complete
2209.56,frontiers,avail=0 black=0
2209.56,explore_status,exploration_complete
2210.06,frontiers,avail=0 black=0
2210.06,explore_status,exploration_complete
2210.56,frontiers,avail=0 black=0
2210.56,explore_status,exploration_complete
2211.06,frontiers,avail=0 black=0
2211.06,explore_status,exploration_complete
2211.56,frontiers,avail=0 black=0
2211.56,explore_status,exploration_complete
2212.06,frontiers,avail=0 black=0
2212.06,explore_status,exploration_complete
2212.56,frontiers,avail=0 black=0
2212.56,explore_status,exploration_complete
2213.06,frontiers,avail=0 black=0
2213.06,explore_status,exploration_complete
2213.56,frontiers,avail=0 black=0
2213.56,explore_status,exploration_complete
2214.06,frontiers,avail=0 black=0
2214.07,explore_status,exploration_complete
2214.56,frontiers,avail=0 black=0
2214.56,explore_status,exploration_complete
2215.07,frontiers,avail=0 black=0
2215.07,explore_status,exploration_complete
2215.56,frontiers,avail=0 black=0
2215.56,explore_status,exploration_complete
2216.06,frontiers,avail=0 black=0
2216.06,explore_status,exploration_complete
2216.57,frontiers,avail=0 black=0
2216.57,explore_status,exploration_complete
2217.06,frontiers,avail=0 black=0
2217.07,explore_status,exploration_complete
2217.57,frontiers,avail=0 black=0
2217.57,explore_status,exploration_complete
2218.06,frontiers,avail=0 black=0
2218.06,explore_status,exploration_complete
2218.57,frontiers,avail=0 black=0
2218.57,explore_status,exploration_complete
2219.07,frontiers,avail=0 black=0
2219.07,explore_status,exploration_complete
2219.56,frontiers,avail=0 black=0
2219.57,explore_status,exploration_complete
2220.06,frontiers,avail=0 black=0
2220.07,explore_status,exploration_complete
2220.56,frontiers,avail=0 black=0
2220.57,explore_status,exploration_complete
2221.07,frontiers,avail=0 black=0
2221.07,explore_status,exploration_complete
2221.57,frontiers,avail=0 black=0
2221.57,explore_status,exploration_complete
2222.06,frontiers,avail=0 black=0
2222.07,explore_status,exploration_complete
2222.56,frontiers,avail=0 black=0
2222.57,explore_status,exploration_complete
2223.06,frontiers,avail=0 black=0
2223.07,explore_status,exploration_complete
2223.56,frontiers,avail=0 black=0
2223.57,explore_status,exploration_complete
2224.06,frontiers,avail=0 black=0
2224.07,explore_status,exploration_complete
2224.56,frontiers,avail=0 black=0
2224.57,explore_status,exploration_complete
2225.06,frontiers,avail=0 black=0
2225.06,explore_status,exploration_complete
2225.56,frontiers,avail=0 black=0
2225.57,explore_status,exploration_complete
2226.06,frontiers,avail=0 black=0
2226.07,explore_status,exploration_complete
2226.56,frontiers,avail=0 black=0
2226.57,explore_status,exploration_complete
2227.06,frontiers,avail=0 black=0
2227.07,explore_status,exploration_complete
2227.57,frontiers,avail=0 black=0
2227.57,explore_status,exploration_complete
2228.06,frontiers,avail=0 black=0
2228.07,explore_status,exploration_complete
2228.57,frontiers,avail=0 black=0
2228.57,explore_status,exploration_complete
2229.06,frontiers,avail=0 black=0
2229.07,explore_status,exploration_complete
2229.56,frontiers,avail=0 black=0
2229.56,explore_status,exploration_complete
2230.06,frontiers,avail=0 black=0
2230.07,explore_status,exploration_complete
2230.57,frontiers,avail=0 black=0
2230.57,explore_status,exploration_complete
2231.07,frontiers,avail=0 black=0
2231.07,explore_status,exploration_complete
2231.56,frontiers,avail=0 black=0
2231.57,explore_status,exploration_complete
2232.06,frontiers,avail=0 black=0
2232.06,explore_status,exploration_complete
2232.57,frontiers,avail=0 black=0
2232.57,explore_status,exploration_complete
2233.06,frontiers,avail=0 black=0
2233.07,explore_status,exploration_complete
2233.56,frontiers,avail=0 black=0
2233.57,explore_status,exploration_complete
2234.06,frontiers,avail=0 black=0
2234.06,explore_status,exploration_complete
2234.56,frontiers,avail=0 black=0
2234.57,explore_status,exploration_complete
2235.06,frontiers,avail=0 black=0
2235.07,explore_status,exploration_complete
2235.56,frontiers,avail=0 black=0
2235.57,explore_status,exploration_complete
2236.06,frontiers,avail=0 black=0
2236.06,explore_status,exploration_complete
2236.56,frontiers,avail=0 black=0
2236.56,explore_status,exploration_complete
2237.06,frontiers,avail=0 black=0
2237.07,explore_status,exploration_complete
2237.57,frontiers,avail=0 black=0
2237.57,explore_status,exploration_complete
2238.06,frontiers,avail=0 black=0
2238.07,explore_status,exploration_complete
2238.56,frontiers,avail=0 black=0
2238.57,explore_status,exploration_complete
2239.06,frontiers,avail=0 black=0
2239.06,explore_status,exploration_complete
2239.57,frontiers,avail=0 black=0
2239.57,explore_status,exploration_complete
2240.06,frontiers,avail=0 black=0
2240.07,explore_status,exploration_complete
2240.56,frontiers,avail=0 black=0
2240.57,explore_status,exploration_complete
2241.06,frontiers,avail=0 black=0
2241.06,explore_status,exploration_complete
2241.56,frontiers,avail=0 black=0
2241.57,explore_status,exploration_complete
2242.06,frontiers,avail=0 black=0
2242.07,explore_status,exploration_complete
2242.57,frontiers,avail=0 black=0
2242.57,explore_status,exploration_complete
2243.06,frontiers,avail=0 black=0
2243.07,explore_status,exploration_complete
2243.57,frontiers,avail=0 black=0
2243.57,explore_status,exploration_complete
2244.06,frontiers,avail=0 black=0
2244.06,explore_status,exploration_complete
2244.56,frontiers,avail=0 black=0
2244.57,explore_status,exploration_complete
2245.07,frontiers,avail=0 black=0
2245.07,explore_status,exploration_complete
2245.56,frontiers,avail=0 black=0
2245.57,explore_status,exploration_complete
2246.07,frontiers,avail=0 black=0
2246.07,explore_status,exploration_complete
2246.57,frontiers,avail=0 black=0
2246.57,explore_status,exploration_complete
2247.06,frontiers,avail=0 black=0
2247.07,explore_status,exploration_complete
2247.56,frontiers,avail=0 black=0
2247.57,explore_status,exploration_complete
2248.06,frontiers,avail=0 black=0
2248.07,explore_status,exploration_complete
2248.56,frontiers,avail=0 black=0
2248.57,explore_status,exploration_complete
2249.06,frontiers,avail=0 black=0
2249.07,explore_status,exploration_complete
2249.56,frontiers,avail=0 black=0
2249.57,explore_status,exploration_complete
2250.06,frontiers,avail=0 black=0
2250.07,explore_status,exploration_complete
2250.56,frontiers,avail=0 black=0
2250.57,explore_status,exploration_complete
2251.07,frontiers,avail=0 black=0
2251.07,explore_status,exploration_complete
2251.57,frontiers,avail=0 black=0
2251.57,explore_status,exploration_complete
2252.06,frontiers,avail=0 black=0
2252.07,explore_status,exploration_complete
2252.56,frontiers,avail=0 black=0
2252.57,explore_status,exploration_complete
2253.06,frontiers,avail=0 black=0
2253.07,explore_status,exploration_complete
2253.56,frontiers,avail=0 black=0
2253.57,explore_status,exploration_complete
2254.06,frontiers,avail=0 black=0
2254.07,explore_status,exploration_complete
2254.56,frontiers,avail=0 black=0
2254.56,explore_status,exploration_complete
2255.06,frontiers,avail=0 black=0
2255.06,explore_status,exploration_complete
2255.56,frontiers,avail=0 black=0
2255.57,explore_status,exploration_complete
2256.06,frontiers,avail=0 black=0
2256.06,explore_status,exploration_complete
2256.57,frontiers,avail=0 black=0
2256.57,explore_status,exploration_complete
2257.06,frontiers,avail=0 black=0
2257.06,explore_status,exploration_complete
2257.57,frontiers,avail=0 black=0
2257.57,explore_status,exploration_complete
2258.06,frontiers,avail=0 black=0
2258.07,explore_status,exploration_complete
2258.56,frontiers,avail=0 black=0
2258.57,explore_status,exploration_complete
2259.06,frontiers,avail=0 black=0
2259.07,explore_status,exploration_complete
2259.56,frontiers,avail=0 black=0
2259.56,explore_status,exploration_complete
2260.06,frontiers,avail=0 black=0
2260.07,explore_status,exploration_complete
2260.56,frontiers,avail=0 black=0
2260.56,explore_status,exploration_complete
2261.06,frontiers,avail=0 black=0
2261.06,explore_status,exploration_complete
2261.56,frontiers,avail=0 black=0
2261.57,explore_status,exploration_complete
2262.06,frontiers,avail=0 black=0
2262.07,explore_status,exploration_complete
2262.56,frontiers,avail=0 black=0
2262.57,explore_status,exploration_complete
2263.07,frontiers,avail=0 black=0
2263.07,explore_status,exploration_complete
2263.56,frontiers,avail=0 black=0
2263.56,explore_status,exploration_complete
2264.06,frontiers,avail=0 black=0
2264.07,explore_status,exploration_complete
2264.56,frontiers,avail=0 black=0
2264.56,explore_status,exploration_complete
2265.06,frontiers,avail=0 black=0
2265.06,explore_status,exploration_complete
2265.56,frontiers,avail=0 black=0
2265.57,explore_status,exploration_complete
2266.06,frontiers,avail=0 black=0
2266.07,explore_status,exploration_complete
2266.56,frontiers,avail=0 black=0
2266.57,explore_status,exploration_complete
2267.06,frontiers,avail=0 black=0
2267.07,explore_status,exploration_complete
2267.56,frontiers,avail=0 black=0
2267.57,explore_status,exploration_complete
2268.06,frontiers,avail=0 black=0
2268.07,explore_status,exploration_complete
2268.56,frontiers,avail=0 black=0
2268.57,explore_status,exploration_complete
2269.07,frontiers,avail=0 black=0
2269.07,explore_status,exploration_complete
2269.56,frontiers,avail=0 black=0
2269.57,explore_status,exploration_complete
2270.06,frontiers,avail=0 black=0
2270.07,explore_status,exploration_complete
2270.56,frontiers,avail=0 black=0
2270.56,explore_status,exploration_complete
2271.06,frontiers,avail=0 black=0
2271.06,explore_status,exploration_complete
2271.57,frontiers,avail=0 black=0
2271.57,explore_status,exploration_complete
2272.06,frontiers,avail=0 black=0
2272.07,explore_status,exploration_complete
2272.56,frontiers,avail=0 black=0
2272.56,explore_status,exploration_complete
2273.06,frontiers,avail=0 black=0
2273.07,explore_status,exploration_complete
2273.56,frontiers,avail=0 black=0
2273.57,explore_status,exploration_complete
2274.07,frontiers,avail=0 black=0
2274.07,explore_status,exploration_complete
2274.56,frontiers,avail=0 black=0
2274.57,explore_status,exploration_complete
2275.06,frontiers,avail=0 black=0
2275.06,explore_status,exploration_complete
2275.56,frontiers,avail=0 black=0
2275.57,explore_status,exploration_complete
2276.06,frontiers,avail=0 black=0
2276.07,explore_status,exploration_complete
2276.56,frontiers,avail=0 black=0
2276.57,explore_status,exploration_complete
2277.06,frontiers,avail=0 black=0
2277.07,explore_status,exploration_complete
2277.56,frontiers,avail=0 black=0
2277.56,explore_status,exploration_complete
2278.07,frontiers,avail=0 black=0
2278.07,explore_status,exploration_complete
2278.56,frontiers,avail=0 black=0
2278.56,explore_status,exploration_complete
2279.06,frontiers,avail=0 black=0
2279.07,explore_status,exploration_complete
2279.56,frontiers,avail=0 black=0
2279.56,explore_status,exploration_complete
2280.06,frontiers,avail=0 black=0
2280.07,explore_status,exploration_complete
2280.56,frontiers,avail=0 black=0
2280.57,explore_status,exploration_complete
2281.06,frontiers,avail=0 black=0
2281.06,explore_status,exploration_complete
2281.56,frontiers,avail=0 black=0
2281.56,explore_status,exploration_complete
2282.06,frontiers,avail=0 black=0
2282.07,explore_status,exploration_complete
2282.56,frontiers,avail=0 black=0
2282.57,explore_status,exploration_complete
2283.06,frontiers,avail=0 black=0
2283.07,explore_status,exploration_complete
2283.56,frontiers,avail=0 black=0
2283.57,explore_status,exploration_complete
2284.06,frontiers,avail=0 black=0
2284.06,explore_status,exploration_complete
2284.56,frontiers,avail=0 black=0
2284.56,explore_status,exploration_complete
2285.07,frontiers,avail=0 black=0
2285.07,explore_status,exploration_complete
2285.57,frontiers,avail=0 black=0
2285.57,explore_status,exploration_complete
2286.07,frontiers,avail=0 black=0
2286.07,explore_status,exploration_complete
2286.56,frontiers,avail=0 black=0
2286.57,explore_status,exploration_complete
2287.06,frontiers,avail=0 black=0
2287.07,explore_status,exploration_complete
2287.56,frontiers,avail=0 black=0
2287.56,explore_status,exploration_complete
2288.07,frontiers,avail=0 black=0
2288.07,explore_status,exploration_complete
2288.56,frontiers,avail=0 black=0
2288.56,explore_status,exploration_complete
2289.06,frontiers,avail=0 black=0
2289.07,explore_status,exploration_complete
2289.57,frontiers,avail=0 black=0
2289.57,explore_status,exploration_complete
2290.06,frontiers,avail=0 black=0
2290.07,explore_status,exploration_complete
2290.57,frontiers,avail=0 black=0
2290.57,explore_status,exploration_complete
2291.06,frontiers,avail=0 black=0
2291.07,explore_status,exploration_complete
2291.56,frontiers,avail=0 black=0
2291.57,explore_status,exploration_complete
2292.06,frontiers,avail=0 black=0
2292.06,explore_status,exploration_complete
2292.56,frontiers,avail=0 black=0
2292.57,explore_status,exploration_complete
2293.06,frontiers,avail=0 black=0
2293.07,explore_status,exploration_complete
2293.57,frontiers,avail=0 black=0
2293.57,explore_status,exploration_complete
2294.06,frontiers,avail=0 black=0
2294.07,explore_status,exploration_complete
2294.57,frontiers,avail=0 black=0
2294.57,explore_status,exploration_complete
2295.06,frontiers,avail=0 black=0
2295.07,explore_status,exploration_complete
2295.56,frontiers,avail=0 black=0
2295.57,explore_status,exploration_complete
2296.06,frontiers,avail=0 black=0
2296.06,explore_status,exploration_complete
2296.56,frontiers,avail=0 black=0
2296.57,explore_status,exploration_complete
2297.06,frontiers,avail=0 black=0
2297.07,explore_status,exploration_complete
2297.56,frontiers,avail=0 black=0
2297.57,explore_status,exploration_complete
2298.07,frontiers,avail=0 black=0
2298.07,explore_status,exploration_complete
2298.57,frontiers,avail=0 black=0
2298.57,explore_status,exploration_complete
2299.07,frontiers,avail=0 black=0
2299.07,explore_status,exploration_complete
2299.57,frontiers,avail=0 black=0
2299.57,explore_status,exploration_complete
2300.07,frontiers,avail=0 black=0
