t,kind,detail
1901.64,frontiers,avail=2 black=0
1901.64,explore_status,exploration_complete
1902.14,frontiers,avail=2 black=0
1902.14,explore_status,exploration_complete
1902.64,frontiers,avail=2 black=0
1902.64,explore_status,exploration_complete
1903.14,frontiers,avail=2 black=0
1903.14,explore_status,exploration_complete
1903.64,frontiers,avail=2 black=0
1903.64,explore_status,exploration_complete
1904.14,frontiers,avail=2 black=0
1904.14,explore_status,exploration_complete
1904.64,frontiers,avail=2 black=0
1904.64,explore_status,exploration_complete
1905.14,frontiers,avail=2 black=0
1905.14,explore_status,exploration_complete
1905.64,frontiers,avail=2 black=0
1905.64,explore_status,exploration_complete
1906.14,frontiers,avail=2 black=0
1906.14,explore_status,exploration_complete
1906.64,frontiers,avail=2 black=0
1906.64,explore_status,exploration_complete
1907.14,frontiers,avail=2 black=0
1907.14,explore_status,exploration_complete
1907.64,frontiers,avail=2 black=0
1907.64,explore_status,exploration_complete
1908.14,frontiers,avail=2 black=0
1908.14,explore_status,exploration_complete
1908.64,frontiers,avail=2 black=0
1908.64,explore_status,exploration_complete
1909.14,frontiers,avail=2 black=0
1909.14,explore_status,exploration_complete
1909.64,frontiers,avail=2 black=0
1909.64,explore_status,exploration_complete
1910.14,frontiers,avail=2 black=0
1910.14,explore_status,exploration_complete
1910.64,frontiers,avail=2 black=0
1910.64,explore_status,exploration_complete
1911.14,frontiers,avail=2 black=0
1911.14,explore_status,exploration_complete
1911.64,frontiers,avail=2 black=0
1911.64,explore_status,exploration_complete
1912.14,frontiers,avail=2 black=0
1912.14,explore_status,exploration_complete
1912.64,frontiers,avail=2 black=0
1912.64,explore_status,exploration_complete
1913.14,frontiers,avail=2 black=0
1913.14,explore_status,exploration_complete
1913.64,frontiers,avail=2 black=0
1913.64,explore_status,exploration_complete
1914.14,frontiers,avail=2 black=0
1914.14,explore_status,exploration_complete
1914.64,frontiers,avail=2 black=0
1914.64,explore_status,exploration_complete
1915.14,frontiers,avail=2 black=0
1915.14,explore_status,exploration_complete
1915.64,frontiers,avail=2 black=0
1915.64,explore_status,exploration_complete
1916.14,frontiers,avail=2 black=0
1916.14,explore_status,exploration_complete
1916.64,frontiers,avail=2 black=0
1916.64,explore_status,exploration_complete
1917.14,frontiers,avail=2 black=0
1917.14,explore_status,exploration_complete
1917.64,frontiers,avail=2 black=0
1917.64,explore_status,exploration_complete
1918.14,frontiers,avail=2 black=0
1918.14,explore_status,exploration_complete
1918.64,frontiers,avail=2 black=0
1918.64,explore_status,exploration_complete
1919.14,frontiers,avail=2 black=0
1919.14,explore_status,exploration_complete
1919.64,frontiers,avail=2 black=0
1919.64,explore_status,exploration_complete
1920.14,frontiers,avail=2 black=0
1920.14,explore_status,exploration_complete
1920.64,frontiers,avail=2 black=0
1920.64,explore_status,exploration_complete
1921.14,frontiers,avail=2 black=0
1921.14,explore_status,exploration_complete
1921.64,frontiers,avail=2 black=0
1921.64,explore_status,exploration_complete
1922.14,frontiers,avail=2 black=0
1922.14,explore_status,exploration_complete
1922.64,frontiers,avail=2 black=0
1922.64,explore_status,exploration_complete
1923.14,frontiers,avail=2 black=0
1923.14,explore_status,exploration_complete
1923.64,frontiers,avail=2 black=0
1923.64,explore_status,exploration_complete
1924.14,frontiers,avail=2 black=0
1924.14,explore_status,exploration_complete
1924.64,frontiers,avail=2 black=0
1924.64,explore_status,exploration_complete
1925.14,frontiers,avail=2 black=0
1925.14,explore_status,exploration_complete
1925.64,frontiers,avail=2 black=0
1925.64,explore_status,exploration_complete
1926.14,frontiers,avail=2 black=0
1926.14,explore_status,exploration_complete
1926.64,frontiers,avail=2 black=0
1926.64,explore_status,exploration_complete
1927.14,frontiers,avail=2 black=0
1927.14,explore_status,exploration_complete
1927.64,frontiers,avail=2 black=0
1927.64,explore_status,exploration_complete
1928.14,frontiers,avail=2 black=0
1928.14,explore_status,exploration_complete
1928.64,frontiers,avail=2 black=0
1928.64,explore_status,exploration_complete
1929.14,frontiers,avail=2 black=0
1929.14,explore_status,exploration_complete
1929.64,frontiers,avail=2 black=0
1929.64,explore_status,exploration_complete
1930.14,frontiers,avail=2 black=0
1930.14,explore_status,exploration_complete
1930.64,frontiers,avail=2 black=0
1930.64,explore_status,exploration_complete
1931.14,frontiers,avail=2 black=0
1931.14,explore_status,exploration_complete
1931.64,frontiers,avail=2 black=0
1931.64,explore_status,exploration_complete
1932.14,frontiers,avail=2 black=0
1932.14,explore_status,exploration_complete
1932.64,frontiers,avail=2 black=0
1932.64,explore_status,exploration_complete
1933.14,frontiers,avail=2 black=0
1933.14,explore_status,exploration_complete
1933.64,frontiers,avail=2 black=0
1933.64,explore_status,exploration_complete
1934.14,frontiers,avail=2 black=0
1934.14,explore_status,exploration_complete
1934.64,frontiers,avail=2 black=0
1934.64,explore_status,exploration_complete
1935.14,frontiers,avail=2 black=0
1935.14,explore_status,exploration_complete
1935.64,frontiers,avail=2 black=0
1935.64,explore_status,exploration_complete
1936.14,frontiers,avail=2 black=0
1936.14,explore_status,exploration_complete
1936.64,frontiers,avail=2 black=0
1936.64,explore_status,exploration_complete
1937.14,frontiers,avail=2 black=0
1937.14,explore_status,exploration_complete
1937.64,frontiers,avail=2 black=0
1937.64,explore_status,exploration_complete
1938.14,frontiers,avail=2 black=0
1938.14,explore_status,exploration_complete
1938.64,frontiers,avail=2 black=0
1938.64,explore_status,exploration_complete
1939.14,frontiers,avail=2 black=0
1939.14,explore_status,exploration_complete
1939.64,frontiers,avail=2 black=0
1939.64,explore_status,exploration_complete
1940.14,frontiers,avail=2 black=0
1940.14,explore_status,exploration_complete
1940.64,frontiers,avail=2 black=0
1940.64,explore_status,exploration_complete
1941.14,frontiers,avail=2 black=0
1941.14,explore_status,exploration_complete
1941.64,frontiers,avail=2 black=0
1941.64,explore_status,exploration_complete
1942.14,frontiers,avail=2 black=0
1942.14,explore_status,exploration_complete
1942.64,frontiers,avail=2 black=0
1942.64,explore_status,exploration_complete
1943.14,frontiers,avail=2 black=0
1943.14,explore_status,exploration_complete
1943.64,frontiers,avail=2 black=0
1943.64,explore_status,exploration_complete
1944.14,frontiers,avail=2 black=0
1944.14,explore_status,exploration_complete
1944.64,frontiers,avail=2 black=0
1944.64,explore_status,exploration_complete
1945.14,frontiers,avail=2 black=0
1945.14,explore_status,exploration_complete
1945.64,frontiers,avail=2 black=0
1945.64,explore_status,exploration_complete
1946.14,frontiers,avail=2 black=0
1946.14,explore_status,exploration_complete
1946.64,frontiers,avail=2 black=0
1946.64,explore_status,exploration_complete
1947.14,frontiers,avail=2 black=0
1947.14,explore_status,exploration_complete
1947.64,frontiers,avail=2 black=0
1947.64,explore_status,exploration_complete
1948.14,frontiers,avail=2 black=0
1948.14,explore_status,exploration_complete
1948.64,frontiers,avail=2 black=0
1948.64,explore_status,exploration_complete
1949.14,frontiers,avail=2 black=0
1949.14,explore_status,exploration_complete
1949.64,frontiers,avail=2 black=0
1949.64,explore_status,exploration_complete
1950.14,frontiers,avail=2 black=0
1950.14,explore_status,exploration_complete
1950.64,frontiers,avail=2 black=0
1950.64,explore_status,exploration_complete
1951.14,frontiers,avail=2 black=0
1951.14,explore_status,exploration_complete
1951.64,frontiers,avail=2 black=0
1951.64,explore_status,exploration_complete
1952.14,frontiers,avail=2 black=0
1952.14,explore_status,exploration_complete
1952.64,frontiers,avail=2 black=0
1952.64,explore_status,exploration_complete
1953.14,frontiers,avail=2 black=0
1953.14,explore_status,exploration_complete
1953.64,frontiers,avail=2 black=0
1953.64,explore_status,exploration_complete
1954.14,frontiers,avail=2 black=0
1954.14,explore_status,exploration_complete
1954.64,frontiers,avail=2 black=0
1954.64,explore_status,exploration_complete
1955.14,frontiers,avail=2 black=0
1955.14,explore_status,exploration_complete
1955.64,frontiers,avail=2 black=0
1955.64,explore_status,exploration_complete
1956.14,frontiers,avail=2 black=0
1956.14,explore_status,exploration_complete
1956.64,frontiers,avail=2 black=0
1956.64,explore_status,exploration_complete
1957.14,frontiers,avail=2 black=0
1957.14,explore_status,exploration_complete
1957.64,frontiers,avail=2 black=0
1957.64,explore_status,exploration_complete
1958.14,frontiers,avail=2 black=0
1958.14,explore_status,exploration_complete
1958.64,frontiers,avail=2 black=0
1958.64,explore_status,exploration_complete
1959.14,frontiers,avail=2 black=0
1959.14,explore_status,exploration_complete
1959.64,frontiers,avail=2 black=0
1959.64,explore_status,exploration_complete
1960.14,frontiers,avail=2 black=0
1960.14,explore_status,exploration_complete
1960.64,frontiers,avail=2 black=0
1960.64,explore_status,exploration_complete
1961.14,frontiers,avail=2 black=0
1961.14,explore_status,exploration_complete
1961.64,frontiers,avail=2 black=0
1961.64,explore_status,exploration_complete
1962.14,frontiers,avail=2 black=0
1962.14,explore_status,exploration_complete
1962.64,frontiers,avail=2 black=0
1962.64,explore_status,exploration_complete
1963.14,frontiers,avail=2 black=0
1963.14,explore_status,exploration_complete
1963.64,frontiers,avail=2 black=0
1963.64,explore_status,exploration_complete
1964.14,frontiers,avail=2 black=0
1964.14,explore_status,exploration_complete
1964.64,frontiers,avail=2 black=0
1964.64,explore_status,exploration_complete
1965.14,frontiers,avail=2 black=0
1965.14,explore_status,exploration_complete
1965.64,frontiers,avail=2 black=0
1965.64,explore_status,exploration_complete
1966.14,frontiers,avail=2 black=0
1966.14,explore_status,exploration_complete
1966.64,frontiers,avail=2 black=0
1966.64,explore_status,exploration_complete
1967.14,frontiers,avail=2 black=0
1967.14,explore_status,exploration_complete
1967.64,frontiers,avail=2 black=0
1967.64,explore_status,exploration_complete
1968.14,frontiers,avail=2 black=0
1968.14,explore_status,exploration_complete
1968.64,frontiers,avail=2 black=0
1968.64,explore_status,exploration_complete
1969.14,frontiers,avail=2 black=0
1969.14,explore_status,exploration_complete
1969.64,frontiers,avail=2 black=0
1969.64,explore_status,exploration_complete
1970.14,frontiers,avail=2 black=0
1970.14,explore_status,exploration_complete
1970.64,frontiers,avail=2 black=0
1970.64,explore_status,exploration_complete
1971.14,frontiers,avail=2 black=0
1971.14,explore_status,exploration_complete
1971.64,frontiers,avail=2 black=0
1971.64,explore_status,exploration_complete
1972.14,frontiers,avail=2 black=0
1972.14,explore_status,exploration_complete
1972.64,frontiers,avail=2 black=0
1972.64,explore_status,exploration_complete
1973.14,frontiers,avail=2 black=0
1973.14,explore_status,exploration_complete
1973.64,frontiers,avail=2 black=0
1973.64,explore_status,exploration_complete
1974.14,frontiers,avail=2 black=0
1974.14,explore_status,exploration_complete
1974.64,frontiers,avail=2 black=0
1974.64,explore_status,exploration_complete
1975.14,frontiers,avail=2 black=0
1975.14,explore_status,exploration_complete
1975.64,frontiers,avail=2 black=0
1975.64,explore_status,exploration_complete
1976.14,frontiers,avail=2 black=0
1976.14,explore_status,exploration_complete
1976.64,frontiers,avail=2 black=0
1976.64,explore_status,exploration_complete
1977.14,frontiers,avail=2 black=0
1977.14,explore_status,exploration_complete
1977.64,frontiers,avail=2 black=0
1977.64,explore_status,exploration_complete
1978.14,frontiers,avail=2 black=0
1978.14,explore_status,exploration_complete
1978.64,frontiers,avail=2 black=0
1978.64,explore_status,exploration_complete
1979.14,frontiers,avail=2 black=0
1979.14,explore_status,exploration_complete
1979.64,frontiers,avail=2 black=0
1979.64,explore_status,exploration_complete
1980.14,frontiers,avail=2 black=0
1980.14,explore_status,exploration_complete
1980.64,frontiers,avail=2 black=0
1980.64,explore_status,exploration_complete
1981.14,frontiers,avail=2 black=0
1981.14,explore_status,exploration_complete
1981.64,frontiers,avail=2 black=0
1981.64,explore_status,exploration_complete
1982.14,frontiers,avail=2 black=0
1982.14,explore_status,exploration_complete
1982.64,frontiers,avail=2 black=0
1982.64,explore_status,exploration_complete
1983.14,frontiers,avail=2 black=0
1983.14,explore_status,exploration_complete
1983.64,frontiers,avail=2 black=0
1983.64,explore_status,exploration_complete
1984.14,frontiers,avail=2 black=0
1984.14,explore_status,exploration_complete
1984.64,frontiers,avail=2 black=0
1984.64,explore_status,exploration_complete
1985.14,frontiers,avail=2 black=0
1985.14,explore_status,exploration_complete
1985.64,frontiers,avail=2 black=0
1985.64,explore_status,exploration_complete
1986.14,frontiers,avail=2 black=0
1986.14,explore_status,exploration_complete
1986.64,frontiers,avail=2 black=0
1986.64,explore_status,exploration_complete
1987.14,frontiers,avail=2 black=0
1987.14,explore_status,exploration_complete
1987.64,frontiers,avail=2 black=0
1987.64,explore_status,exploration_complete
1988.14,frontiers,avail=2 black=0
1988.14,explore_status,exploration_complete
1988.64,frontiers,avail=2 black=0
1988.64,explore_status,exploration_complete
1989.14,frontiers,avail=2 black=0
1989.14,explore_status,exploration_complete
1989.64,frontiers,avail=2 black=0
1989.64,explore_status,exploration_complete
1990.14,frontiers,avail=2 black=0
1990.14,explore_status,exploration_complete
1990.64,frontiers,avail=2 black=0
1990.64,explore_status,exploration_complete
1991.14,frontiers,avail=2 black=0
1991.14,explore_status,exploration_complete
1991.64,frontiers,avail=2 black=0
1991.64,explore_status,exploration_complete
1992.14,frontiers,avail=2 black=0
1992.14,explore_status,exploration_complete
1992.64,frontiers,avail=2 black=0
1992.64,explore_status,exploration_complete
1993.14,frontiers,avail=2 black=0
1993.14,explore_status,exploration_complete
1993.64,frontiers,avail=2 black=0
1993.64,explore_status,exploration_complete
1994.14,frontiers,avail=2 black=0
1994.14,explore_status,exploration_complete
1994.64,frontiers,avail=2 black=0
1994.64,explore_status,exploration_complete
1995.14,frontiers,avail=2 black=0
1995.14,explore_status,exploration_complete
1995.64,frontiers,avail=2 black=0
1995.64,explore_status,exploration_complete
1996.14,frontiers,avail=2 black=0
1996.14,explore_status,exploration_complete
1996.64,frontiers,avail=2 black=0
1996.64,explore_status,exploration_complete
1997.14,frontiers,avail=2 black=0
1997.14,explore_status,exploration_complete
1997.64,frontiers,avail=2 black=0
1997.64,explore_status,exploration_complete
1998.14,frontiers,avail=2 black=0
1998.14,explore_status,exploration_complete
1998.64,frontiers,avail=2 black=0
1998.64,explore_status,exploration_complete
1999.14,frontiers,avail=2 black=0
1999.14,explore_status,exploration_complete
1999.64,frontiers,avail=2 black=0
1999.64,explore_status,exploration_complete
2000.14,frontiers,avail=2 black=0
2000.14,explore_status,exploration_complete
2000.64,frontiers,avail=2 black=0
2000.64,explore_status,exploration_complete
2001.14,frontiers,avail=2 black=0
2001.14,explore_status,exploration_complete
2001.64,frontiers,avail=2 black=0
2001.64,explore_status,exploration_complete
2002.14,frontiers,avail=2 black=0
2002.14,explore_status,exploration_complete
2002.64,frontiers,avail=2 black=0
2002.64,explore_status,exploration_complete
2003.14,frontiers,avail=2 black=0
2003.14,explore_status,exploration_complete
2003.64,frontiers,avail=2 black=0
2003.64,explore_status,exploration_complete
2004.14,frontiers,avail=2 black=0
2004.14,explore_status,exploration_complete
2004.64,frontiers,avail=2 black=0
2004.64,explore_status,exploration_complete
2005.14,frontiers,avail=2 black=0
2005.14,explore_status,exploration_complete
2005.64,frontiers,avail=2 black=0
2005.64,explore_status,exploration_complete
2006.14,frontiers,avail=2 black=0
2006.14,explore_status,exploration_complete
2006.64,frontiers,avail=2 black=0
2006.64,explore_status,exploration_complete
2007.14,frontiers,avail=2 black=0
2007.14,explore_status,exploration_complete
2007.64,frontiers,avail=2 black=0
2007.64,explore_status,exploration_complete
2008.14,frontiers,avail=2 black=0
2008.14,explore_status,exploration_complete
2008.64,frontiers,avail=2 black=0
2008.64,explore_status,exploration_complete
2009.14,frontiers,avail=2 black=0
2009.14,explore_status,exploration_complete
2009.64,frontiers,avail=2 black=0
2009.64,explore_status,exploration_complete
2010.14,frontiers,avail=2 black=0
2010.14,explore_status,exploration_complete
2010.64,frontiers,avail=2 black=0
2010.64,explore_status,exploration_complete
2011.14,frontiers,avail=2 black=0
2011.14,explore_status,exploration_complete
2011.64,frontiers,avail=2 black=0
2011.64,explore_status,exploration_complete
2012.14,frontiers,avail=2 black=0
2012.14,explore_status,exploration_complete
2012.64,frontiers,avail=2 black=0
2012.64,explore_status,exploration_complete
2013.14,frontiers,avail=2 black=0
2013.14,explore_status,exploration_complete
2013.64,frontiers,avail=2 black=0
2013.64,explore_status,exploration_complete
2014.14,frontiers,avail=2 black=0
2014.14,explore_status,exploration_complete
2014.64,frontiers,avail=2 black=0
2014.64,explore_status,exploration_complete
2015.14,frontiers,avail=2 black=0
2015.14,explore_status,exploration_complete
2015.64,frontiers,avail=2 black=0
2015.64,explore_status,exploration_complete
2016.14,frontiers,avail=2 black=0
2016.14,explore_status,exploration_complete
2016.64,frontiers,avail=2 black=0
2016.64,explore_status,exploration_complete
2017.14,frontiers,avail=2 black=0
2017.14,explore_status,exploration_complete
2017.64,frontiers,avail=2 black=0
2017.64,explore_status,exploration_complete
2018.14,frontiers,avail=2 black=0
2018.14,explore_status,exploration_complete
2018.64,frontiers,avail=2 black=0
2018.64,explore_status,exploration_complete
2019.14,frontiers,avail=2 black=0
2019.14,explore_status,exploration_complete
2019.64,frontiers,avail=2 black=0
2019.64,explore_status,exploration_complete
2020.14,frontiers,avail=2 black=0
2020.14,explore_status,exploration_complete
2020.64,frontiers,avail=2 black=0
2020.64,explore_status,exploration_complete
2021.14,frontiers,avail=2 black=0
2021.14,explore_status,exploration_complete
2021.64,frontiers,avail=2 black=0
2021.64,explore_status,exploration_complete
2022.14,frontiers,avail=2 black=0
2022.14,explore_status,exploration_complete
2022.64,frontiers,avail=2 black=0
2022.64,explore_status,exploration_complete
2023.14,frontiers,avail=2 black=0
2023.14,explore_status,exploration_complete
2023.64,frontiers,avail=2 black=0
2023.64,explore_status,exploration_complete
2024.14,frontiers,avail=2 black=0
2024.14,explore_status,exploration_complete
2024.64,frontiers,avail=2 black=0
2024.64,explore_status,exploration_complete
2025.14,frontiers,avail=2 black=0
2025.14,explore_status,exploration_complete
2025.64,frontiers,avail=2 black=0
2025.64,explore_status,exploration_complete
2026.14,frontiers,avail=2 black=0
2026.14,explore_status,exploration_complete
2026.64,frontiers,avail=2 black=0
2026.64,explore_status,exploration_complete
2027.14,frontiers,avail=2 black=0
2027.14,explore_status,exploration_complete
2027.64,frontiers,avail=2 black=0
2027.64,explore_status,exploration_complete
2028.14,frontiers,avail=2 black=0
2028.14,explore_status,exploration_complete
2028.64,frontiers,avail=2 black=0
2028.64,explore_status,exploration_complete
2029.14,frontiers,avail=2 black=0
2029.14,explore_status,exploration_complete
2029.64,frontiers,avail=2 black=0
2029.64,explore_status,exploration_complete
2030.14,frontiers,avail=2 black=0
2030.14,explore_status,exploration_complete
2030.64,frontiers,avail=2 black=0
2030.64,explore_status,exploration_complete
2031.14,frontiers,avail=2 black=0
2031.14,explore_status,exploration_complete
2031.64,frontiers,avail=2 black=0
2031.64,explore_status,exploration_complete
2032.14,frontiers,avail=2 black=0
2032.14,explore_status,exploration_complete
2032.64,frontiers,avail=2 black=0
2032.64,explore_status,exploration_complete
2033.14,frontiers,avail=2 black=0
2033.14,explore_status,exploration_complete
2033.64,frontiers,avail=2 black=0
2033.64,explore_status,exploration_complete
2034.14,frontiers,avail=2 black=0
2034.14,explore_status,exploration_complete
2034.64,frontiers,avail=2 black=0
2034.64,explore_status,exploration_complete
2035.14,frontiers,avail=2 black=0
2035.14,explore_status,exploration_complete
2035.64,frontiers,avail=2 black=0
2035.64,explore_status,exploration_complete
2036.14,frontiers,avail=2 black=0
2036.14,explore_status,exploration_complete
2036.64,frontiers,avail=2 black=0
2036.64,explore_status,exploration_complete
2037.14,frontiers,avail=2 black=0
2037.14,explore_status,exploration_complete
2037.64,frontiers,avail=2 black=0
2037.64,explore_status,exploration_complete
2038.14,frontiers,avail=2 black=0
2038.14,explore_status,exploration_complete
2038.64,frontiers,avail=2 black=0
2038.64,explore_status,exploration_complete
2039.14,frontiers,avail=2 black=0
2039.14,explore_status,exploration_complete
2039.64,frontiers,avail=2 black=0
2039.64,explore_status,exploration_complete
2040.14,frontiers,avail=2 black=0
2040.14,explore_status,exploration_complete
2040.64,frontiers,avail=2 black=0
2040.64,explore_status,exploration_complete
2041.14,frontiers,avail=2 black=0
2041.14,explore_status,exploration_complete
2041.64,frontiers,avail=2 black=0
2041.64,explore_status,exploration_complete
2042.14,frontiers,avail=2 black=0
2042.14,explore_status,exploration_complete
2042.64,frontiers,avail=2 black=0
2042.64,explore_status,exploration_complete
2043.14,frontiers,avail=2 black=0
2043.14,explore_status,exploration_complete
2043.64,frontiers,avail=2 black=0
2043.64,explore_status,exploration_complete
2044.14,frontiers,avail=2 black=0
2044.14,explore_status,exploration_complete
2044.64,frontiers,avail=2 black=0
2044.64,explore_status,exploration_complete
2045.14,frontiers,avail=2 black=0
2045.14,explore_status,exploration_complete
2045.64,frontiers,avail=2 black=0
2045.64,explore_status,exploration_complete
2046.14,frontiers,avail=2 black=0
2046.14,explore_status,exploration_complete
2046.64,frontiers,avail=2 black=0
2046.64,explore_status,exploration_complete
2047.14,frontiers,avail=2 black=0
2047.14,explore_status,exploration_complete
2047.64,frontiers,avail=2 black=0
2047.64,explore_status,exploration_complete
2048.14,frontiers,avail=2 black=0
2048.14,explore_status,exploration_complete
2048.64,frontiers,avail=2 black=0
2048.64,explore_status,exploration_complete
2049.14,frontiers,avail=2 black=0
2049.14,explore_status,exploration_complete
2049.64,frontiers,avail=2 black=0
2049.64,explore_status,exploration_complete
2050.14,frontiers,avail=2 black=0
2050.14,explore_status,exploration_complete
2050.64,frontiers,avail=2 black=0
2050.64,explore_status,exploration_complete
2051.14,frontiers,avail=2 black=0
2051.14,explore_status,exploration_complete
2051.64,frontiers,avail=2 black=0
2051.64,explore_status,exploration_complete
2052.14,frontiers,avail=2 black=0
2052.14,explore_status,exploration_complete
2052.64,frontiers,avail=2 black=0
2052.64,explore_status,exploration_complete
2053.14,frontiers,avail=2 black=0
2053.14,explore_status,exploration_complete
2053.64,frontiers,avail=2 black=0
2053.64,explore_status,exploration_complete
2054.14,frontiers,avail=2 black=0
2054.14,explore_status,exploration_complete
2054.64,frontiers,avail=2 black=0
2054.64,explore_status,exploration_complete
2055.14,frontiers,avail=2 black=0
2055.14,explore_status,exploration_complete
2055.64,frontiers,avail=2 black=0
2055.64,explore_status,exploration_complete
2056.14,frontiers,avail=2 black=0
2056.14,explore_status,exploration_complete
2056.64,frontiers,avail=2 black=0
2056.64,explore_status,exploration_complete
2057.14,frontiers,avail=2 black=0
2057.14,explore_status,exploration_complete
2057.64,frontiers,avail=2 black=0
2057.64,explore_status,exploration_complete
2058.14,frontiers,avail=2 black=0
2058.14,explore_status,exploration_complete
2058.64,frontiers,avail=2 black=0
2058.64,explore_status,exploration_complete
2059.14,frontiers,avail=2 black=0
2059.14,explore_status,exploration_complete
2059.64,frontiers,avail=2 black=0
2059.64,explore_status,exploration_complete
2060.14,frontiers,avail=2 black=0
2060.14,explore_status,exploration_complete
2060.64,frontiers,avail=2 black=0
2060.64,explore_status,exploration_complete
2061.14,frontiers,avail=2 black=0
2061.14,explore_status,exploration_complete
2061.64,frontiers,avail=2 black=0
2061.64,explore_status,exploration_complete
2062.14,frontiers,avail=2 black=0
2062.14,explore_status,exploration_complete
2062.64,frontiers,avail=2 black=0
2062.64,explore_status,exploration_complete
2063.14,frontiers,avail=2 black=0
2063.14,explore_status,exploration_complete
2063.64,frontiers,avail=2 black=0
2063.64,explore_status,exploration_complete
2064.14,frontiers,avail=2 black=0
2064.14,explore_status,exploration_complete
2064.64,frontiers,avail=2 black=0
2064.64,explore_status,exploration_complete
2065.14,frontiers,avail=2 black=0
2065.14,explore_status,exploration_complete
2065.64,frontiers,avail=2 black=0
2065.64,explore_status,exploration_complete
2066.14,frontiers,avail=2 black=0
2066.14,explore_status,exploration_complete
2066.64,frontiers,avail=2 black=0
2066.64,explore_status,exploration_complete
2067.14,frontiers,avail=2 black=0
2067.14,explore_status,exploration_complete
2067.64,frontiers,avail=2 black=0
2067.64,explore_status,exploration_complete
2068.14,frontiers,avail=2 black=0
2068.14,explore_status,exploration_complete
2068.64,frontiers,avail=2 black=0
2068.64,explore_status,exploration_complete
2069.14,frontiers,avail=2 black=0
2069.14,explore_status,exploration_complete
2069.64,frontiers,avail=2 black=0
2069.64,explore_status,exploration_complete
2070.14,frontiers,avail=2 black=0
2070.14,explore_status,exploration_complete
2070.64,frontiers,avail=2 black=0
2070.64,explore_status,exploration_complete
2071.14,frontiers,avail=2 black=0
2071.14,explore_status,exploration_complete
2071.64,frontiers,avail=2 black=0
2071.64,explore_status,exploration_complete
2072.14,frontiers,avail=2 black=0
2072.14,explore_status,exploration_complete
2072.64,frontiers,avail=2 black=0
2072.64,explore_status,exploration_complete
2073.14,frontiers,avail=2 black=0
2073.14,explore_status,exploration_complete
2073.64,frontiers,avail=2 black=0
2073.64,explore_status,exploration_complete
2074.14,frontiers,avail=2 black=0
2074.14,explore_status,exploration_complete
2074.64,frontiers,avail=2 black=0
2074.64,explore_status,exploration_complete
2075.14,frontiers,avail=2 black=0
2075.14,explore_status,exploration_complete
2075.64,frontiers,avail=2 black=0
2075.64,explore_status,exploration_complete
2076.14,frontiers,avail=2 black=0
2076.14,explore_status,exploration_complete
2076.64,frontiers,avail=2 black=0
2076.64,explore_status,exploration_complete
2077.14,frontiers,avail=2 black=0
2077.14,explore_status,exploration_complete
2077.64,frontiers,avail=2 black=0
2077.64,explore_status,exploration_complete
2078.14,frontiers,avail=2 black=0
2078.14,explore_status,exploration_complete
2078.64,frontiers,avail=2 black=0
2078.64,explore_status,exploration_complete
2079.14,frontiers,avail=2 black=0
2079.14,explore_status,exploration_complete
2079.64,frontiers,avail=2 black=0
2079.64,explore_status,exploration_complete
2080.14,frontiers,avail=2 black=0
2080.14,explore_status,exploration_complete
2080.64,frontiers,avail=2 black=0
2080.64,explore_status,exploration_complete
2081.14,frontiers,avail=2 black=0
2081.14,explore_status,exploration_complete
2081.64,frontiers,avail=2 black=0
2081.64,explore_status,exploration_complete
2082.14,frontiers,avail=2 black=0
2082.14,explore_status,exploration_complete
2082.64,frontiers,avail=2 black=0
2082.64,explore_status,exploration_complete
2083.14,frontiers,avail=2 black=0
2083.14,explore_status,exploration_complete
2083.64,frontiers,avail=2 black=0
2083.64,explore_status,exploration_complete
2084.14,frontiers,avail=2 black=0
2084.14,explore_status,exploration_complete
2084.64,frontiers,avail=2 black=0
2084.64,explore_status,exploration_complete
2085.14,frontiers,avail=2 black=0
2085.14,explore_status,exploration_complete
2085.64,frontiers,avail=2 black=0
2085.64,explore_status,exploration_complete
2086.14,frontiers,avail=2 black=0
2086.14,explore_status,exploration_complete
2086.64,frontiers,avail=2 black=0
2086.64,explore_status,exploration_complete
2087.14,frontiers,avail=2 black=0
2087.14,explore_status,exploration_complete
2087.64,frontiers,avail=2 black=0
2087.64,explore_status,exploration_complete
2088.14,frontiers,avail=2 black=0
2088.14,explore_status,exploration_complete
2088.64,frontiers,avail=2 black=0
2088.64,explore_status,exploration_complete
2089.14,frontiers,avail=2 black=0
2089.14,explore_status,exploration_complete
2089.64,frontiers,avail=2 black=0
2089.64,explore_status,exploration_complete
2090.14,frontiers,avail=2 black=0
2090.14,explore_status,exploration_complete
2090.64,frontiers,avail=2 black=0
2090.64,explore_status,exploration_complete
2091.14,frontiers,avail=2 black=0
2091.14,explore_status,exploration_complete
2091.64,frontiers,avail=2 black=0
2091.64,explore_status,exploration_complete
2092.14,frontiers,avail=2 black=0
2092.14,explore_status,exploration_complete
2092.64,frontiers,avail=2 black=0
2092.64,explore_status,exploration_complete
2093.14,frontiers,avail=2 black=0
2093.14,explore_status,exploration_complete
2093.64,frontiers,avail=2 black=0
2093.64,explore_status,exploration_complete
2094.14,frontiers,avail=2 black=0
2094.14,explore_status,exploration_complete
2094.64,frontiers,avail=2 black=0
2094.64,explore_status,exploration_complete
2095.14,frontiers,avail=2 black=0
2095.14,explore_status,exploration_complete
2095.64,frontiers,avail=2 black=0
